customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,order_date,year,month,quarter,cost_price,profit,profit_margin,is_repeat_customer,clv,customer_segment,acquisition_cost,net_profit,discount_impact,revenue_bucket,cohort_month,retention_flag,age_group,purchase_frequency_days
2804,46,Female,T-shirt,Clothing,44,Idaho,M,Violet,Winter,3.3,No,Free Shipping,No,31,Bank Transfer,Monthly,2024-01-29 02:39:38,2024,1,2024Q1,33.15731199997666,10.842688000023337,24.642472727325764,1,726.0,Low,6.167587296657711,4.675100703365626,0.0,Low,2024-01,1,Middle-aged,30
2805,65,Female,Hoodie,Clothing,76,South Carolina,M,Cyan,Spring,2.8,No,Standard,No,48,Bank Transfer,Every 3 Months,2022-01-08 14:46:43,2022,1,2022Q1,57.027277727982295,18.972722272017705,24.96410825265488,1,1900.0,High,10.604519781390865,8.36820249062684,0.0,Medium,2022-01,0,Senior,90
2806,18,Female,Sunglasses,Accessories,97,Nevada,S,Black,Fall,4.3,No,Standard,No,48,Cash,Quarterly,2022-01-10 07:38:33,2022,1,2022Q1,69.61429437082255,27.38570562917745,28.232686215646854,1,2425.0,High,15.331512739387271,12.054192889790178,0.0,Medium,2022-01,0,Young Adult,90
2807,45,Female,Blouse,Clothing,39,South Carolina,L,Purple,Spring,2.7,No,Standard,No,50,Credit Card,Annually,2023-12-10 03:23:36,2023,12,2023Q4,25.058781434788475,13.941218565211525,35.746714269773136,1,1014.0,Low,15.06493191695474,-1.1237133517432143,0.0,Low,2023-12,1,Middle-aged,365
2808,56,Female,Hoodie,Clothing,100,Maryland,M,Charcoal,Spring,4.4,No,2-Day Shipping,No,10,Debit Card,Fortnightly,2022-04-18 21:26:44,2022,4,2022Q2,61.94036436474178,38.05963563525822,38.05963563525822,1,600.0,High,7.402946198081642,30.65668943717657,0.0,Medium,2022-04,0,Middle-aged,14
2809,49,Female,Skirt,Clothing,62,Tennessee,M,Beige,Spring,3.9,No,Free Shipping,No,45,PayPal,Every 3 Months,2022-02-28 04:40:35,2022,2,2022Q1,37.996558340628354,24.00344165937165,38.7152284828575,1,1457.0,Medium,5.116759554034507,18.886682105337137,0.0,Medium,2022-02,0,Middle-aged,90
2810,66,Female,Shorts,Clothing,98,Arkansas,XL,Teal,Summer,3.0,No,Standard,No,27,Debit Card,Quarterly,2022-05-14 16:43:29,2022,5,2022Q2,70.4168429062004,27.5831570937996,28.146078667142447,1,1421.0,High,16.29472425944175,11.288432834357849,0.0,Medium,2022-05,0,Senior,90
2811,27,Female,Jeans,Clothing,31,Arizona,M,Purple,Summer,4.0,No,Standard,No,10,Debit Card,Fortnightly,2022-08-29 21:01:20,2022,8,2022Q3,23.71521897868536,7.28478102131464,23.499293617144,1,186.0,Low,6.595522495778656,0.6892585255359833,0.0,Low,2022-08,0,Young Adult,14
2812,69,Female,Jacket,Outerwear,89,Ohio,M,Blue,Fall,3.7,No,Store Pickup,No,19,Credit Card,Quarterly,2024-12-22 13:17:14,2024,12,2024Q4,68.67828168570047,20.32171831429953,22.83339136438149,1,934.5,High,6.235237159464282,14.086481154835248,0.0,Medium,2024-12,1,Senior,90
2813,66,Female,Hoodie,Clothing,91,North Dakota,XL,Magenta,Fall,3.8,No,Store Pickup,No,1,Credit Card,Every 3 Months,2022-06-28 15:00:22,2022,6,2022Q2,63.03792175305079,27.96207824694921,30.727558513131005,1,136.5,High,5.040518252512452,22.92155999443676,0.0,Medium,2022-06,0,Senior,90
2814,45,Female,Shirt,Clothing,50,Vermont,S,Maroon,Summer,3.3,No,2-Day Shipping,No,39,Debit Card,Quarterly,2024-06-15 11:46:22,2024,6,2024Q2,37.84271299306717,12.157287006932826,24.31457401386565,1,1025.0,Medium,11.489019889353909,0.6682671175789174,0.0,Low,2024-06,1,Middle-aged,90
2815,31,Female,T-shirt,Clothing,32,Minnesota,L,Gold,Winter,3.6,No,Standard,No,14,Bank Transfer,Monthly,2024-12-20 20:19:29,2024,12,2024Q4,25.260033256582552,6.739966743417448,21.062396073179524,1,256.0,Low,12.548958513512217,-5.808991770094769,0.0,Low,2024-12,1,Young Adult,30
2816,33,Female,Blouse,Clothing,67,Idaho,L,Black,Fall,3.9,No,Free Shipping,No,40,Venmo,Every 3 Months,2023-11-12 23:13:35,2023,11,2023Q4,43.88727950734011,23.11272049265989,34.49659775023864,1,1407.0,Medium,14.56496069222886,8.54775980043103,0.0,Medium,2023-11,1,Adult,90
2817,43,Female,Skirt,Clothing,28,Maryland,M,Black,Spring,3.5,No,Free Shipping,No,45,Venmo,Weekly,2023-01-10 19:11:51,2023,1,2023Q1,19.02857793973224,8.97142206026776,32.04079307238486,1,658.0,Low,9.440957610688788,-0.4695355504210283,0.0,Low,2023-01,1,Adult,7
2818,25,Female,Backpack,Accessories,65,South Carolina,XL,Yellow,Winter,3.4,No,Standard,No,6,Venmo,Weekly,2024-04-28 13:59:38,2024,4,2024Q2,51.10922690375685,13.890773096243151,21.370420148066387,1,260.0,Medium,15.6563707458017,-1.765597649558547,0.0,Medium,2024-04,1,Young Adult,7
2819,46,Female,Shorts,Clothing,73,California,M,Turquoise,Fall,4.7,No,Next Day Air,No,12,Debit Card,Annually,2022-05-29 13:04:23,2022,5,2022Q2,48.73817212283236,24.26182787716764,33.2353806536543,1,511.0,Medium,7.5399778611041235,16.721850016063517,0.0,Medium,2022-05,0,Middle-aged,365
2820,67,Female,Shirt,Clothing,27,Georgia,L,Lavender,Spring,3.0,No,Free Shipping,No,19,Cash,Monthly,2022-12-21 17:06:55,2022,12,2022Q4,21.134931967737703,5.865068032262297,21.72247419356406,1,283.5,Low,17.47985079665521,-11.614782764392912,0.0,Low,2022-12,0,Senior,30
2821,26,Female,Backpack,Accessories,89,Vermont,L,Yellow,Summer,3.9,No,Free Shipping,No,5,Cash,Bi-Weekly,2024-07-06 01:08:36,2024,7,2024Q3,70.8625985481295,18.137401451870502,20.37910275491068,1,311.5,High,13.577724933356684,4.559676518513818,0.0,Medium,2024-07,1,Young Adult,14
2822,35,Female,Shoes,Footwear,72,Georgia,L,Olive,Summer,4.5,No,Standard,No,37,Venmo,Monthly,2024-11-10 07:22:17,2024,11,2024Q4,52.73007449147172,19.26992550852828,26.7637854285115,1,1404.0,Medium,13.758347350580726,5.511578157947556,0.0,Medium,2024-11,1,Adult,30
2823,61,Female,Skirt,Clothing,37,New Jersey,S,Brown,Fall,4.1,No,Standard,No,33,PayPal,Quarterly,2024-02-03 23:11:21,2024,2,2024Q1,28.244988142330847,8.755011857669153,23.662194209916628,1,647.5,Low,8.14663120668662,0.6083806509825322,0.0,Low,2024-02,1,Senior,90
2824,26,Female,Dress,Clothing,63,Utah,M,Olive,Summer,4.5,No,Standard,No,47,Debit Card,Bi-Weekly,2023-09-16 12:45:31,2023,9,2023Q3,47.24427410918568,15.755725890814324,25.009088715578294,1,1543.5,Medium,6.111631239505824,9.6440946513085,0.0,Medium,2023-09,1,Young Adult,14
2825,39,Female,Hat,Accessories,90,Utah,M,Purple,Fall,4.0,No,Free Shipping,No,49,Debit Card,Quarterly,2022-11-18 06:40:55,2022,11,2022Q4,66.59161663707943,23.40838336292057,26.009314847689524,1,2295.0,High,11.970872046210072,11.437511316710502,0.0,Medium,2022-11,0,Adult,90
2826,69,Female,Handbag,Accessories,62,North Carolina,M,Yellow,Winter,4.3,No,2-Day Shipping,No,28,Bank Transfer,Annually,2023-05-20 22:43:11,2023,5,2023Q2,41.00594530496728,20.99405469503272,33.86137854037535,1,930.0,Medium,14.234179278835384,6.759875416197332,0.0,Medium,2023-05,1,Senior,365
2827,32,Female,Handbag,Accessories,43,Florida,L,Brown,Fall,3.6,No,Express,No,23,Venmo,Annually,2023-08-24 01:13:28,2023,8,2023Q3,26.291011306008315,16.708988693991685,38.85811324184113,1,537.5,Low,6.425696879925284,10.283291814066402,0.0,Low,2023-08,1,Adult,365
2828,20,Female,Blouse,Clothing,96,Wisconsin,M,Magenta,Fall,3.1,No,Next Day Air,No,11,Bank Transfer,Bi-Weekly,2023-09-16 17:15:37,2023,9,2023Q3,64.1865932643773,31.813406735622703,33.138965349606984,1,624.0,High,19.2580171179225,12.555389617700207,0.0,Medium,2023-09,1,Young Adult,14
2829,25,Female,Scarf,Accessories,83,Tennessee,L,Lavender,Fall,2.6,No,Standard,No,33,PayPal,Quarterly,2023-06-21 21:54:28,2023,6,2023Q2,60.87113735438486,22.128862645615143,26.66128029592186,1,1452.5,High,19.706215403492106,2.422647242123041,0.0,Medium,2023-06,1,Young Adult,90
2830,56,Female,Jewelry,Accessories,67,Arizona,XL,Teal,Fall,3.4,No,Next Day Air,No,47,Cash,Weekly,2022-11-21 14:40:17,2022,11,2022Q4,41.57389125625254,25.426108743747463,37.94941603544397,1,1641.5,Medium,13.18185043088738,12.244258312860085,0.0,Medium,2022-11,0,Middle-aged,7
2831,63,Female,Skirt,Clothing,90,Oregon,L,Cyan,Spring,2.9,No,Store Pickup,No,13,Venmo,Every 3 Months,2024-09-19 11:15:16,2024,9,2024Q3,54.21452369360836,35.785476306391644,39.76164034043517,1,675.0,High,19.25103732910109,16.53443897729055,0.0,Medium,2024-09,1,Senior,90
2832,34,Female,Hoodie,Clothing,53,Virginia,L,Pink,Winter,5.0,No,Express,No,4,Credit Card,Weekly,2022-11-15 10:20:06,2022,11,2022Q4,33.28073914959115,19.71926085040885,37.20615254794123,1,159.0,Medium,7.691678563712796,12.027582286696056,0.0,Medium,2022-11,0,Adult,7
2833,29,Female,Scarf,Accessories,37,Maryland,M,Magenta,Summer,4.6,No,Standard,No,40,PayPal,Quarterly,2023-06-11 19:28:25,2023,6,2023Q2,27.496445855439884,9.503554144560116,25.685281471784094,1,777.0,Low,5.381310277692873,4.122243866867243,0.0,Low,2023-06,1,Young Adult,90
2834,43,Female,Jeans,Clothing,56,Arkansas,M,Teal,Fall,3.3,No,Free Shipping,No,19,Cash,Monthly,2022-07-03 11:10:28,2022,7,2022Q3,44.49528945855217,11.504710541447828,20.54412596687112,1,588.0,Medium,5.591143029355849,5.913567512091979,0.0,Medium,2022-07,0,Adult,30
2835,39,Female,Jacket,Outerwear,43,Texas,M,Indigo,Fall,2.9,No,2-Day Shipping,No,17,Credit Card,Weekly,2022-05-21 16:37:43,2022,5,2022Q2,34.25435641668746,8.745643583312543,20.33870600770359,1,408.5,Low,13.812687191401686,-5.067043608089144,0.0,Low,2022-05,0,Adult,7
2836,33,Female,T-shirt,Clothing,84,Vermont,S,Pink,Winter,4.9,No,Free Shipping,No,7,Venmo,Annually,2022-06-11 19:45:28,2022,6,2022Q2,58.69884970555516,25.301150294444845,30.12041701719624,1,378.0,High,5.9246282515523525,19.376522042892493,0.0,Medium,2022-06,0,Adult,365
2837,51,Female,Pants,Clothing,50,Wyoming,M,Charcoal,Winter,5.0,No,2-Day Shipping,No,21,Cash,Bi-Weekly,2023-04-20 00:52:36,2023,4,2023Q2,38.693523009923474,11.306476990076526,22.61295398015305,1,575.0,Medium,19.378184102361303,-8.07170711228478,0.0,Low,2023-04,1,Middle-aged,14
2838,65,Female,Shoes,Footwear,88,Alabama,M,Brown,Summer,4.5,No,Express,No,44,PayPal,Weekly,2024-01-05 13:58:23,2024,1,2024Q1,65.76814562122647,22.231854378773534,25.263470884969923,1,2024.0,High,7.128998161390978,15.102856217382556,0.0,Medium,2024-01,1,Senior,7
2839,51,Female,Jacket,Outerwear,50,Maine,M,Blue,Fall,3.7,No,Free Shipping,No,2,Bank Transfer,Weekly,2022-10-14 03:37:28,2022,10,2022Q4,35.010402369846034,14.989597630153966,29.97919526030793,1,100.0,Medium,9.57084209079468,5.418755539359287,0.0,Low,2022-10,0,Middle-aged,7
2840,70,Female,Scarf,Accessories,80,South Dakota,L,Teal,Summer,2.8,No,Store Pickup,No,30,Bank Transfer,Monthly,2024-10-08 09:28:08,2024,10,2024Q4,57.16416852728139,22.83583147271861,28.544789340898262,1,1280.0,High,17.337767029975225,5.4980644427433845,0.0,Medium,2024-10,1,Senior,30
2841,40,Female,T-shirt,Clothing,47,West Virginia,L,Pink,Spring,3.5,No,Store Pickup,No,41,Cash,Annually,2022-03-04 12:54:12,2022,3,2022Q1,29.48993517819859,17.51006482180141,37.255457067662576,1,1010.5,Medium,8.281104846561396,9.228959975240016,0.0,Low,2022-03,0,Adult,365
2842,19,Female,Dress,Clothing,33,Ohio,XL,Magenta,Winter,3.0,No,2-Day Shipping,No,31,Cash,Weekly,2022-11-23 10:38:59,2022,11,2022Q4,25.98856564006951,7.01143435993049,21.24677078766815,1,544.5,Low,8.64452687681856,-1.6330925168880697,0.0,Low,2022-11,0,Young Adult,7
2843,28,Female,Coat,Outerwear,100,Arizona,L,Green,Fall,4.3,No,Standard,No,48,Debit Card,Quarterly,2023-08-07 14:17:34,2023,8,2023Q3,67.03859541463554,32.96140458536446,32.96140458536446,1,2500.0,High,14.634634336865274,18.326770248499187,0.0,Medium,2023-08,1,Young Adult,90
2844,51,Female,Sweater,Clothing,26,Ohio,M,White,Summer,3.6,No,Store Pickup,No,41,Venmo,Weekly,2022-02-18 01:16:25,2022,2,2022Q1,17.91997613357728,8.08002386642272,31.07701487085662,1,559.0,Low,9.141291327338934,-1.0612674609162127,0.0,Low,2022-02,0,Middle-aged,7
2845,32,Female,Hat,Accessories,79,New Mexico,M,Indigo,Summer,4.4,No,Standard,No,42,Venmo,Annually,2022-12-08 07:31:18,2022,12,2022Q4,58.0122316497668,20.987768350233203,26.56679538004203,1,1738.0,High,8.261714510115503,12.7260538401177,0.0,Medium,2022-12,0,Adult,365
2846,26,Female,Backpack,Accessories,77,South Dakota,L,Lavender,Summer,4.1,No,Express,No,39,Debit Card,Every 3 Months,2023-11-20 18:17:04,2023,11,2023Q4,51.342098061508935,25.657901938491065,33.32195056946892,1,1578.5,High,8.812665714584863,16.845236223906202,0.0,Medium,2023-11,1,Young Adult,90
2847,50,Female,Socks,Clothing,36,Oklahoma,XL,Black,Fall,2.8,No,Next Day Air,No,15,PayPal,Bi-Weekly,2023-08-08 22:22:15,2023,8,2023Q3,23.430665959120297,12.569334040879705,34.9148167802214,1,306.0,Low,12.3597124901109,0.2096215507688015,0.0,Low,2023-08,1,Middle-aged,14
2848,68,Female,Jewelry,Accessories,21,Connecticut,L,Charcoal,Winter,2.8,No,Free Shipping,No,3,PayPal,Every 3 Months,2024-11-10 20:29:48,2024,11,2024Q4,15.250407451734926,5.749592548265074,27.37901213459559,1,52.5,Low,19.491498090972232,-13.741905542707158,0.0,Low,2024-11,1,Senior,90
2849,33,Female,Boots,Footwear,72,Wisconsin,L,Gray,Fall,4.9,No,Store Pickup,No,28,Bank Transfer,Quarterly,2023-03-07 11:10:52,2023,3,2023Q1,43.55977078485863,28.44022921514137,39.50031835436302,1,1080.0,Medium,17.483569123418427,10.956660091722943,0.0,Medium,2023-03,1,Adult,90
2850,56,Female,Coat,Outerwear,25,New Hampshire,M,Gold,Spring,4.1,No,Express,No,27,PayPal,Bi-Weekly,2024-03-25 17:39:45,2024,3,2024Q1,18.603625560133395,6.396374439866605,25.58549775946642,1,362.5,Low,9.269153968402655,-2.872779528536052,0.0,Low,2024-03,1,Middle-aged,14
2851,57,Female,Sweater,Clothing,79,Nebraska,M,Silver,Spring,3.0,No,Store Pickup,No,36,Debit Card,Annually,2022-07-22 00:54:17,2022,7,2022Q3,55.521569244048855,23.478430755951145,29.719532602469805,1,1501.0,High,10.450598127471466,13.02783262847968,0.0,Medium,2022-07,0,Middle-aged,365
2852,58,Female,Blouse,Clothing,73,Nevada,L,Teal,Summer,3.0,No,Store Pickup,No,42,Debit Card,Monthly,2023-07-16 12:25:14,2023,7,2023Q3,52.64400446560565,20.355995534394356,27.884925389581305,1,1606.0,Medium,11.96768375756116,8.388311776833191,0.0,Medium,2023-07,1,Senior,30
2853,40,Female,Belt,Accessories,71,New York,M,Magenta,Spring,3.0,No,Store Pickup,No,30,Venmo,Weekly,2022-09-14 22:05:28,2022,9,2022Q3,51.57269826130577,19.427301738694236,27.3623968150623,1,1136.0,Medium,19.683944705254856,-0.2566429665606229,0.0,Medium,2022-09,0,Adult,7
2854,37,Female,Hat,Accessories,48,Pennsylvania,M,Magenta,Winter,3.2,No,Next Day Air,No,9,PayPal,Weekly,2023-06-04 11:19:02,2023,6,2023Q2,33.85968150232861,14.140318497671387,29.458996870148724,1,264.0,Medium,7.585857025035736,6.554461472635651,0.0,Low,2023-06,1,Adult,7
2855,36,Female,Sandals,Footwear,28,Delaware,M,Beige,Fall,2.7,No,Store Pickup,No,25,Venmo,Monthly,2024-10-07 20:43:01,2024,10,2024Q4,20.06218915366812,7.937810846331878,28.34932445118528,1,378.0,Low,10.362246552378242,-2.4244357060463635,0.0,Low,2024-10,1,Adult,30
2856,29,Female,Boots,Footwear,95,Mississippi,S,Maroon,Winter,3.8,No,2-Day Shipping,No,33,PayPal,Quarterly,2024-05-24 08:05:04,2024,5,2024Q2,69.99197581690763,25.00802418309237,26.3242359822025,1,1662.5,High,15.941391409740724,9.06663277335165,0.0,Medium,2024-05,1,Young Adult,90
2857,65,Female,Jacket,Outerwear,48,Iowa,M,Indigo,Winter,3.5,No,2-Day Shipping,No,31,Credit Card,Monthly,2023-09-03 20:24:48,2023,9,2023Q3,36.02994093292487,11.970059067075129,24.937623056406512,1,792.0,Medium,19.45915601403415,-7.489096946959023,0.0,Low,2023-09,1,Senior,30
2858,44,Female,Dress,Clothing,93,Utah,S,Maroon,Spring,3.8,No,Next Day Air,No,35,Debit Card,Monthly,2024-08-09 23:01:53,2024,8,2024Q3,69.33061447792184,23.66938552207816,25.450952174277592,1,1720.5,High,7.335128191463565,16.334257330614594,0.0,Medium,2024-08,1,Adult,30
2859,34,Female,Jeans,Clothing,87,Maryland,L,Teal,Summer,3.8,No,2-Day Shipping,No,46,Bank Transfer,Monthly,2024-08-13 16:43:49,2024,8,2024Q3,67.33132636454135,19.66867363545865,22.607670845354765,1,2088.0,High,8.410699312915186,11.25797432254346,0.0,Medium,2024-08,1,Adult,30
2860,31,Female,Shorts,Clothing,32,Utah,L,Yellow,Fall,3.4,No,Express,No,29,Bank Transfer,Annually,2023-01-03 17:01:33,2023,1,2023Q1,20.412437972271377,11.587562027728625,36.211131336651945,1,496.0,Low,8.385420115856453,3.20214191187217,0.0,Low,2023-01,1,Young Adult,365
2861,28,Female,Shirt,Clothing,38,Rhode Island,M,Gold,Spring,2.9,No,Next Day Air,No,49,Bank Transfer,Weekly,2024-10-31 00:07:33,2024,10,2024Q4,25.848724568137666,12.151275431862338,31.97704061016405,1,969.0,Low,5.313980442381102,6.837294989481236,0.0,Low,2024-10,1,Young Adult,7
2862,66,Female,Coat,Outerwear,54,Maryland,M,Teal,Fall,3.4,No,Free Shipping,No,27,Credit Card,Monthly,2022-06-07 12:26:09,2022,6,2022Q2,42.63619751295614,11.363802487043865,21.044078679710857,1,783.0,Medium,14.061734374714243,-2.6979318876703804,0.0,Medium,2022-06,0,Senior,30
2863,68,Female,Coat,Outerwear,75,Hawaii,S,Violet,Summer,4.7,No,Store Pickup,No,5,Bank Transfer,Every 3 Months,2024-03-03 16:39:28,2024,3,2024Q1,50.94885861579496,24.05114138420505,32.068188512273395,1,262.5,High,15.060546112188408,8.99059527201664,0.0,Medium,2024-03,1,Senior,90
2864,37,Female,T-shirt,Clothing,56,Connecticut,M,Yellow,Fall,3.9,No,2-Day Shipping,No,18,Venmo,Monthly,2023-04-19 11:13:24,2023,4,2023Q2,34.99854486134633,21.001455138653668,37.50259846188155,1,560.0,Medium,14.0378883518788,6.963566786774868,0.0,Medium,2023-04,1,Adult,30
2865,58,Female,Sweater,Clothing,43,Illinois,S,Maroon,Fall,3.6,No,Store Pickup,No,31,Venmo,Weekly,2024-03-04 08:34:12,2024,3,2024Q1,30.318828086714745,12.681171913285258,29.49109747275641,1,709.5,Low,6.069844841192215,6.611327072093043,0.0,Low,2024-03,1,Senior,7
2866,28,Female,Skirt,Clothing,97,California,M,Silver,Fall,3.7,No,Free Shipping,No,27,Cash,Fortnightly,2023-02-12 12:45:53,2023,2,2023Q1,60.32412486755657,36.67587513244343,37.81018054891076,1,1406.5,High,6.038451886184475,30.637423246258955,0.0,Medium,2023-02,1,Young Adult,14
2867,54,Female,Blouse,Clothing,75,Connecticut,S,Violet,Summer,3.1,No,Free Shipping,No,19,Cash,Annually,2023-01-30 14:17:57,2023,1,2023Q1,48.042798580917975,26.957201419082025,35.9429352254427,1,787.5,High,8.155798317411861,18.801403101670164,0.0,Medium,2023-01,1,Middle-aged,365
2868,21,Female,Sneakers,Footwear,55,Colorado,L,White,Summer,4.9,No,Next Day Air,No,33,Cash,Fortnightly,2022-11-06 11:09:35,2022,11,2022Q4,43.98150632228053,11.018493677719476,20.033624868580866,1,962.5,Medium,9.354417735483718,1.6640759422357585,0.0,Medium,2022-11,0,Young Adult,14
2869,45,Female,Backpack,Accessories,49,Colorado,M,Black,Winter,2.6,No,Next Day Air,No,42,PayPal,Every 3 Months,2023-09-27 21:59:29,2023,9,2023Q3,34.705353856282095,14.294646143717904,29.17274723207736,1,1078.0,Medium,16.79815483865071,-2.5035086949328047,0.0,Low,2023-09,1,Middle-aged,90
2870,57,Female,Socks,Clothing,58,Georgia,M,White,Summer,4.2,No,Standard,No,16,Bank Transfer,Weekly,2022-07-09 12:30:01,2022,7,2022Q3,38.09507731286897,19.904922687131027,34.31883221919143,1,522.0,Medium,7.390853986233816,12.51406870089721,0.0,Medium,2022-07,0,Middle-aged,7
2871,47,Female,Jewelry,Accessories,34,North Dakota,M,Blue,Winter,4.8,No,Free Shipping,No,49,Debit Card,Every 3 Months,2024-06-25 13:28:47,2024,6,2024Q2,27.164469691102564,6.835530308897436,20.10450090852187,1,867.0,Low,5.661383245962982,1.1741470629344537,0.0,Low,2024-06,1,Middle-aged,90
2872,46,Female,Shorts,Clothing,43,Idaho,S,Black,Summer,2.7,No,2-Day Shipping,No,40,Venmo,Bi-Weekly,2022-10-02 04:17:51,2022,10,2022Q4,34.11240669957423,8.88759330042577,20.668821628897145,1,903.0,Low,10.909812615695827,-2.022219315270057,0.0,Low,2022-10,0,Middle-aged,14
2873,63,Female,Jewelry,Accessories,48,Connecticut,L,Olive,Fall,2.6,No,Next Day Air,No,5,Cash,Annually,2023-12-06 23:37:57,2023,12,2023Q4,33.03109479440893,14.96890520559107,31.18521917831473,1,168.0,Medium,11.245882552128805,3.723022653462266,0.0,Low,2023-12,1,Senior,365
2874,44,Female,Sweater,Clothing,40,Montana,M,Teal,Spring,2.6,No,Free Shipping,No,8,Bank Transfer,Monthly,2023-04-10 04:08:43,2023,4,2023Q2,26.083224870303265,13.916775129696736,34.791937824241835,1,200.0,Low,11.763610072834314,2.15316505686242,0.0,Low,2023-04,1,Adult,30
2875,36,Female,Shirt,Clothing,29,Colorado,L,Silver,Summer,3.1,No,Standard,No,2,Debit Card,Annually,2022-10-12 08:23:10,2022,10,2022Q4,22.262717900934703,6.737282099065297,23.2320072381562,1,58.0,Low,17.403553160404527,-10.66627106133923,0.0,Low,2022-10,0,Adult,365
2876,24,Female,Pants,Clothing,81,Kentucky,M,Pink,Fall,2.6,No,Free Shipping,No,14,Debit Card,Weekly,2023-09-14 12:14:31,2023,9,2023Q3,60.19305561494293,20.806944385057072,25.687585660564288,1,648.0,High,6.470081223064126,14.336863161992946,0.0,Medium,2023-09,1,Young Adult,7
2877,65,Female,Hoodie,Clothing,84,New Mexico,M,Charcoal,Spring,3.4,No,2-Day Shipping,No,5,Bank Transfer,Fortnightly,2024-06-23 00:39:01,2024,6,2024Q2,61.94061610805897,22.05938389194103,26.2611712999298,1,294.0,High,15.559131236329431,6.5002526556116,0.0,Medium,2024-06,1,Senior,14
2878,32,Female,Socks,Clothing,46,New Jersey,M,Silver,Summer,3.6,No,Standard,No,34,Venmo,Monthly,2023-08-31 15:03:22,2023,8,2023Q3,35.81664642016675,10.183353579833252,22.13772517355055,1,828.0,Medium,10.069183565679362,0.1141700141538901,0.0,Low,2023-08,1,Adult,30
2879,63,Female,Dress,Clothing,86,California,L,Turquoise,Summer,4.3,No,Next Day Air,No,13,Bank Transfer,Annually,2024-12-16 16:40:41,2024,12,2024Q4,63.45797470258678,22.54202529741322,26.21165732257351,1,645.0,High,9.649702046532049,12.89232325088117,0.0,Medium,2024-12,1,Senior,365
2880,62,Female,Blouse,Clothing,57,North Dakota,XL,Turquoise,Winter,4.9,No,Free Shipping,No,31,Venmo,Annually,2023-04-08 21:25:54,2023,4,2023Q2,37.43529655067366,19.564703449326338,34.32404113916901,1,940.5,Medium,18.9881468912897,0.5765565580366392,0.0,Medium,2023-04,1,Senior,365
2881,19,Female,Skirt,Clothing,61,Florida,L,Beige,Winter,4.8,No,Store Pickup,No,43,PayPal,Quarterly,2024-10-26 07:54:39,2024,10,2024Q4,45.06513057488393,15.93486942511607,26.12273676248536,1,1372.5,Medium,8.727027866251131,7.207841558864938,0.0,Medium,2024-10,1,Young Adult,90
